UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO DE INTERIOR;11,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO DE INTERIOR;7,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO DE INTERIOR;7,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO DE INTERIOR;2,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO DE INTERIOR;2,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO DE INTERIOR;9,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;9,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;9,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;13,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;18,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;4,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;COMPOSIÇÃO PAISAGÍSTICA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;2,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;13,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;6,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;17,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;2,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;6,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;4,3
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;2,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;6,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;PINTURA;4,3
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;12,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;16,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;8,3
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;4,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;4,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;4,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;4,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;4,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GRAVURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;14,3
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;81,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;4,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;ESCULTURA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;11,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;9,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;1,3
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;7,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;6,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;6,6
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FILOSOFIA;2,6
